True_SMILES,Corrupted_SMILES,Recovered_SMILES,Is_Valid
O=C(NCCN1CCCCC1)c1ccc[nH]1,O=[MASK][MASK][MASK][MASK]CN[MASK][MASK][MASK][MASK]C[MASK][MASK])[MASK][MASK][MASK][MASK][MASK][nH][MASK],O=C(NCCN1CCOCC1)c1ccc[nH]1,True
O=C(NCCN1CCCCC1)c1nn(-c2ccccc2)c(-c2ccccc2)c1/C=N/n1cnnc1,O[MASK]C[MASK]NCCN1CCC[MASK]C1)c1[MASK]n([MASK][MASK][MASK][MASK]c[MASK]c[MASK]2[MASK]c(-[MASK]2[MASK]ccc[MASK]2)c[MASK]/C[MASK]N[MASK]n1[MASK][MASK][MASK][MASK]1,O=C(NCCN1CCCCC1)c1nn(-c2ccccc2)c(-c2ccccc2)c1/C=N/n1ccnn1,True
O=C(NCCN1CCOCC1)c1no[nH]c1=O,O=C[MASK]NC[MASK][MASK]1CC[MASK]CC1[MASK]c1no[nH]c[MASK][MASK]O,O=C(NCCN1CCOCC1)c1no[nH]c1=O,True
O=C(NCCNC(=O)C(=O)NCc1ccc(F)cc1)c1cc2cc(OCc3ccc(F)cc3)ccc2s1,O=C(NCCNC[MASK]=O[MASK][MASK]([MASK][MASK])NCc1cc[MASK](F)cc1)c1[MASK]c2cc([MASK]C[MASK]3[MASK]cc(F)[MASK]c3)ccc2[MASK]1,O=C(NCCNC(=O)C(=O)NCc1ccc(F)cc1)c1cc2cc(OCc3ccc(F)cc3)ccc2[nH]1,True
O=C(NCCNCCCNc1ccnc2cc(Cl)ccc12)c1ccccc1O,O=[MASK]([MASK][MASK]C[MASK]CCCNc1[MASK]cn[MASK]2cc(Cl)c[MASK]c12[MASK]c1ccccc1O,O=C(NCCCCCCNc1ccnc2cc(Cl)ccc12)c1ccccc1O,True
O=C(NCCNCCO)C1(c2ccc(Cl)c(Cl)c2)CCCCN1,O=C[MASK][MASK]CCN[MASK]C[MASK])[MASK][MASK]([MASK]2ccc(Cl)c([MASK][MASK]c[MASK])CCCCN[MASK],O=C(NCCNCCO)C1(c2ccc(Cl)c(Cl)c2)CCCCN1,True
O=C(NCCNc1ccccn1)C(c1cccc(Cl)c1)N1CCOCC1,[MASK]=C[MASK][MASK][MASK][MASK]Nc[MASK]cc[MASK]c[MASK]1)C([MASK][MASK][MASK][MASK]cc([MASK])[MASK][MASK][MASK]N1[MASK]COCC[MASK],O=C(NCCNc1ccccc1)C(c1cccc(Cl)c1)N1CCOCC1,True
O=C(NCCO)C1CCCN(Cc2nc(-c3ccncc3)no2)C1,[MASK][MASK]C[MASK][MASK]CC[MASK])[MASK]1CCC[MASK]([MASK][MASK]2n[MASK][MASK]-[MASK][MASK]c[MASK]ncc3)n[MASK]2[MASK]C1,O=C(1CCO)N1CCCC(Cc2nc(-c3ccncc3)no2)C1,False
O=C(NCCO)Nc1ccc2oc(-c3ccccc3)c(CCO)c2c1,[MASK][MASK][MASK](NCC[MASK][MASK][MASK][MASK][MASK]cc[MASK]2[MASK]c[MASK][MASK][MASK]3[MASK]c[MASK]c[MASK][MASK])[MASK][MASK][MASK][MASK]O)c[MASK][MASK][MASK],O=C(NCCOO)c1ccc2oc(-c3ccccc3)cc(=O)c2c1,True
O=C(NCCOc1nc2cc(Cl)ccc2o1)c1cccc(C2CCNCC2)c1,O=C(NC[MASK]Oc[MASK]nc[MASK]cc(Cl)[MASK]cc[MASK]o1[MASK]c[MASK]cc[MASK]c[MASK]C2[MASK]CNCC2[MASK][MASK]1,O=C(NCCOc1nc2cc(Cl)ccc2o1)c1cccc(C2CCNCC2)c1,True
O=C(NCCS(=O)(=O)N(CCOCc1ccccc1)C(=O)c1ccccc1F)c1cc2c3ccccc3sc2s1,[MASK][MASK][MASK]([MASK][MASK][MASK]S[MASK][MASK][MASK])(=[MASK][MASK][MASK][MASK][MASK]C[MASK][MASK]c[MASK][MASK][MASK]c[MASK][MASK]1)C[MASK]=[MASK])c[MASK][MASK][MASK][MASK][MASK]c[MASK][MASK])[MASK]1cc[MASK][MASK][MASK]c[MASK][MASK]cc[MASK][MASK][MASK][MASK]s1,O=C(CCCS(=O)(=O)N(CCc2ccccccc1)C(=O)c1ccccc1F)c1ccc(-c2ccccc2)s1,False
O=C(NCCS(=O)(=O)N1CCN(c2ccc(F)cc2Cl)CC1)C1CCCCC1,O=[MASK](NC[MASK]S(=O)(=O)[MASK]1CCN[MASK]c2cc[MASK](F)c[MASK]2Cl)[MASK]C[MASK])C1C[MASK]CCC1,O=C(NCCS(=O)(=O)N1CCN(c2ccc(F)cc2Cl)CC1)C1CCCCC1,True
O=C(NCCSCCc1c[nH]c2ccccc12)C1COc2ccccc2O1,[MASK]=C([MASK]CCSCCc1c[nH]c2ccccc12)C[MASK]CO[MASK][MASK][MASK][MASK]ccc2O1,O=C(NCCSCCc1c[nH]c2ccccc12)C1COc2ccccc2O1,True
O=C(NCCSc1nnc(-c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)o1)C1=CS(=O)(=O)c2ccccc21,O[MASK]C([MASK][MASK]C[MASK][MASK][MASK]n[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK]CCO[MASK][MASK][MASK])c([N+][MASK][MASK][MASK][MASK][O-][MASK]c2[MASK][MASK]1)[MASK]1[MASK]CS(=O)[MASK][MASK]O[MASK]c[MASK]ccc[MASK][MASK][MASK]1,O=C(CCCcc1nnc(-c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)o1)C1CCS(=O)(=O)c2ccccc21,False
O=C(NCCc1c[nH]nn1)C1=CCN(CC(O)COc2cccc(C(F)(F)F)c2)CC1,[MASK][MASK]C[MASK][MASK][MASK][MASK][MASK]1c[nH][MASK]n1[MASK][MASK][MASK]=CC[MASK](C[MASK]([MASK])C[MASK][MASK][MASK][MASK][MASK]cc([MASK]([MASK])(F[MASK][MASK][MASK]c[MASK])[MASK][MASK][MASK],C=C(NCCc1c[nH]cn1)C1=CCC(C)(C)COc2cccc(C(F)(F)F)c2)CC1,False
O=C(NCCc1ccc(Br)cc1)NCc1ccccc1,O[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK]Br)[MASK][MASK]1)[MASK][MASK]c1cccc[MASK][MASK],O=C(CCCc1ccc(Br)cc1)NCc1ccccc1,True
O=C(NCCc1ccccc1)[C@H]1CC[C@H]([C@H](O)c2ccc(-c3ccc(Br)cc3)cc2)CC1,O[MASK][MASK][MASK][MASK]CC[MASK]1c[MASK][MASK]c[MASK]1)[MASK][MASK][MASK]C[MASK][MASK][C@H]([MASK][MASK]c[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK]([MASK][MASK]c[MASK]3)[MASK][MASK]2[MASK][MASK][MASK]1,O=C(NCCc1ccccc1)N1CCN([C@H](C)c2ccc(-c3ccc(F)cc3)cc2)CC1,True
O=C(NCCc1ccccc1)c1ccc2c(c1)OCCCO2,O=[MASK][MASK][MASK]CC[MASK][MASK]ccc[MASK][MASK]1)[MASK][MASK]cc[MASK][MASK]c[MASK]c1[MASK][MASK][MASK][MASK]CO2,O=C(NCCc1ccccc1)c1ccc2c(c1)OCCCO2,True
O=C(NCCc1ccccc1CCc1ccccc1)C(=O)NCCN1CCOCC1,[MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK]c[MASK][MASK][MASK][MASK]C[MASK][MASK][MASK]c[MASK]cc[MASK][MASK][MASK][MASK]([MASK]O)[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]C[MASK],C=C(cc2cccc1c1CCCc1cccccc(C(=O)c2ccccc))C1,False
O=C(NCCc1ccccc1Cc1ccccc1)C(=O)O,[MASK]=[MASK]([MASK][MASK]C[MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK]c1[MASK][MASK][MASK]c[MASK][MASK])[MASK](=[MASK][MASK][MASK],O=C(NCCc1ccccc1)c1ccccc1)C(=O)O,False
O=C(NCCc1cccs1)c1ccc(CSc2ccc(Br)cc2)o1,[MASK][MASK]C(N[MASK]C[MASK][MASK][MASK]cc[MASK][MASK][MASK][MASK][MASK]cc[MASK](C[MASK][MASK]2ccc([MASK])[MASK]c2)[MASK]1,O=C(NCCc1ccco1)c1ccc(COc2ccc(F)cc2)o1,True
O=C(NCCn1cc(CO)n[n+]1[O-])Nc1ccc(-c2ccccc2)cc1,O[MASK][MASK][MASK][MASK][MASK][MASK]n[MASK]c[MASK]([MASK][MASK])n[MASK][MASK][MASK])[MASK]c[MASK][MASK][MASK]c([MASK]c2ccc[MASK]c2)[MASK][MASK]1,O=C(CCCn1cc(=O)nc1O)Nc1ccc(-c2ccccc2)cc1,False
O=C(NCSCCCNc1ncc(F)c(Nc2ccc(F)c(F)c2)n1)NC1CCC(O)CC1,O=C(NC[MASK]CCCNc[MASK]ncc(F)c(Nc2[MASK]cc(F)c(F)c[MASK][MASK]n1)[MASK]C1CCC(O)CC1,O=C(NCCCCCNc1ncc(F)c(Nc2ccc(F)c(F)c2)n1)NC1CCC(O)CC1,True
O=C(NC[C@@H]1C[C@@H]2CCCN2C1=O)[C@@H]1CCCO1,O[MASK][MASK]([MASK][MASK][C@@H]1C[MASK]2C[MASK]C[MASK][MASK]C1=O[MASK][MASK][MASK]C[MASK][MASK][MASK]1,O=C(CC[C@@H]1CC2CCCN2C1=O)N1CCCC1,True
O=C(NC[C@H]1CC[C@@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(F)cc1,[MASK]=[MASK][MASK][MASK][MASK][C@H]1[MASK]C[C@@H][MASK][MASK][MASK]N2[MASK]CC(c3noc4cc[MASK][MASK])[MASK]cc34[MASK][MASK]C2)CC1)c1cc[MASK](F)c[MASK][MASK],O=C(NC[C@H]1CC[C@@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(F)cc1,True
O=C(NC[C@H]1CC[C@H](CNC(=O)c2ccc(OC(F)(F)F)cc2)CC1)C1CC(=O)N(C2CNC2)C1,O=C(N[MASK][C@H]1CC[C@H][MASK]CNC([MASK]O)c2ccc[MASK]O[MASK][MASK][MASK])([MASK])F)c[MASK]2)CC1[MASK]C1CC[MASK]=O[MASK]N(C2CNC2[MASK]C[MASK],O=C(NC[C@H]1CC[C@H](CNC(=O)c2ccc(OC(F)(F)F)cc2)CC1)C1CC(=O)N(C2CNC2)C1,True
O=C(NC[C@H]1CC[C@H](Nc2cccc(N3CCCC3)c2)CC1)Nc1cccnc1,O[MASK]C[MASK]NC[MASK][MASK][MASK]C[C@H](N[MASK]2[MASK][MASK][MASK]c[MASK]N3C[MASK]C[MASK][MASK][MASK]c2)[MASK]C1)Nc1cc[MASK][MASK][MASK]1,O=C(NC[C@H]1CC[C@H](Nc2cccc(N3CCCC3)c2)CC1)Nc1ccccc1,True
O=C(NC[C@H]1COC[C@H](Cc2ccc(F)cc2)n2c(Cc3cccc4ccccc34)nnc21)c1cccs1,[MASK]=[MASK][MASK]NC[C@H]1[MASK]OC[C@H][MASK]C[MASK][MASK][MASK][MASK][MASK]([MASK])[MASK]c[MASK])[MASK][MASK]c(Cc[MASK][MASK][MASK][MASK][MASK][MASK]cc[MASK][MASK]c[MASK][MASK][MASK][MASK]nc[MASK]1[MASK][MASK][MASK][MASK]ccs[MASK],O=C(NC[C@H]1COC[C@H]1Cc1ccc(F)cc1)n1c(Cc2cccc3ccccc2=)cnc21-c1cccs1,False
O=C(NC[C@H]1COC[C@H]2CN(CC3CCCC3)CCO[C@@H]21)C1CC1,O=[MASK][MASK]NC[C@H][MASK][MASK]O[MASK][MASK]2CN[MASK]C[MASK][MASK]CC[MASK][MASK][MASK])C[MASK]O[C@@H]2[MASK])C1C[MASK][MASK],O=C(NC[C@H]1COC[C@@H]2CN(C33CCCC3)CCO[C@@H]21)C1CC1,False
O=C(NC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O)c1cccc(-c2cccc3c2CCC3=O)n1,[MASK]=C[MASK]NC[C@H]1[MASK][MASK][MASK](O)[C@@H][MASK]O)[C@H]1[MASK][MASK]c[MASK][MASK][MASK][MASK][MASK][MASK]-[MASK][MASK]cccc[MASK]c[MASK][MASK]CC3=[MASK][MASK]n[MASK],O=C(NC[C@H]1OC[C@H](O)[C@@H](O)[C@H]1O)c1cccc(-c2cccc3c2CCC3=O)n1,True
O=C(NC[C@]1(O)CC[C@@H](Sc2ncccc2C(F)(F)F)CC1)c1ccc(Cl)c(Cl)c1,O=[MASK](NC[C@]1([MASK])CC[C@@H](S[MASK]2ncccc2C([MASK])[MASK]F)F)CC1)c1cc[MASK](Cl[MASK]c(Cl)c1,O=C(NC[C@]1(O)CC[C@@H](Sc2ncccc2C(F)(F)F)CC1)c1ccc(Cl)c(Cl)c1,True
O=C(NCc1cc(=O)cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)o2)o1)Oc1ccc(F)cc1F,[MASK][MASK]C([MASK]Cc1cc[MASK]=O)cc(-c2ccc([MASK]c[MASK]ccc([MASK](F)[MASK]F)F)c[MASK][MASK])[MASK]2[MASK]o1)Oc1cc[MASK](F[MASK]cc1F,O=C(CCc1cc(=O)cc(-c2ccc(-c3ccc(C(F)(F)F)cc3)o2)o1)Oc1ccc(F)cc1F,True
O=C(NCc1cc(Cl)ccc1-c1ncco1)c1oc(-c2ccccc2)cc1Cl,O=[MASK]([MASK]Cc1cc[MASK]Cl[MASK]cc[MASK][MASK][MASK]c[MASK][MASK][MASK][MASK][MASK][MASK])[MASK]1oc[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK]Cl,O=C(NCc1cc(Cl)cc(Cl)c1ccc=1)c1oc(-c2ccccc2)cc1Cl,False
O=C(NCc1cc2ccc(OC(F)(F)F)cc2s1)c1cn(Cc2ccccc2)nn1,O=C(N[MASK]c1[MASK]c[MASK]ccc(O[MASK](F)[MASK][MASK][MASK]F[MASK]cc[MASK]s1[MASK]c1c[MASK][MASK][MASK]c2c[MASK][MASK]cc2[MASK]n[MASK]1,O=C(NCc1nc2ccc(OC(F)(F)F)cc2s1)c1cn(-c2ccccc2)nn1,True
O=C(NCc1ccc(-n2cncn2)cc1)c1nc(-c2ccc(F)cc2)oc1NCc1ccc2ccccc2c1,O[MASK]C([MASK]Cc1cc[MASK][MASK]-[MASK][MASK]c[MASK]cn2)cc1[MASK][MASK][MASK]n[MASK]([MASK][MASK][MASK]ccc[MASK]F)c[MASK][MASK])oc[MASK]N[MASK]c[MASK][MASK]cc2cccc[MASK]2[MASK]1,O=C(NCc1ccc(-n2cccn2)cc1)c1nc(-c2ccc(F)cc2)oc1NCc1ccc2ccccc2c1,True
O=C(NCc1ccc(Cl)cn1)c1c(-c2ccc(Cl)cc2)oc(=O)c2cc(F)ccc12,[MASK]=[MASK][MASK][MASK]Cc[MASK][MASK]c[MASK][MASK][MASK][MASK]cn1)c1c([MASK][MASK]2c[MASK][MASK](Cl[MASK]c[MASK][MASK][MASK][MASK][MASK](=O[MASK][MASK]2[MASK]c([MASK][MASK][MASK][MASK][MASK][MASK][MASK],O=C(NCc1ccc(Cl)cn1)c1c(-c2ccc(Cl)cc2)oc(=O)c2cc(Cl)ccc12,True
O=C(NCc1ccc(F)c(Cl)c1)c1cccc2c1S(=O)(=O)O2,[MASK][MASK][MASK][MASK]NC[MASK][MASK][MASK][MASK][MASK]([MASK][MASK][MASK]([MASK][MASK][MASK][MASK])c[MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK]([MASK]O[MASK][MASK][MASK][MASK])[MASK][MASK],O=C(NCc1ccc(Cl)c(Cl)c1)c1ccccc1NS(=O)(=O)C1,False
O=C(NCc1ccc(F)cc1OCC1Cc2ccccc2O1)Nc1ccc(F)cc1,O=[MASK][MASK][MASK][MASK]c1[MASK][MASK]c([MASK])cc[MASK][MASK][MASK][MASK]1[MASK][MASK]2[MASK]ccc[MASK][MASK]O[MASK])[MASK]c1cc[MASK][MASK]F[MASK]cc[MASK],O=C(COc1ccc(F)cc1)CC1Cc2ccccc2O1)Nc1ccc(F)cc1,False
O=C(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc2c(C(F)(F)F)cc(C(F)(F)F)cc2o1,[MASK][MASK]C([MASK]Cc1cc[MASK](S(=[MASK])(=[MASK])[MASK][MASK]CC[MASK]C[MASK]2[MASK]cc1[MASK][MASK]1[MASK][MASK][MASK][MASK][MASK][MASK][MASK]F)(F[MASK][MASK])cc[MASK][MASK]([MASK][MASK][MASK][MASK])F)[MASK][MASK][MASK]o1,O=C(NCc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1nc2c(C(F)(F)F)cc(C(F)(F)F)cc2o1,True
O=C(NCc1ccc2c(c1)OCCO2)c1ccco1,[MASK][MASK]C[MASK][MASK]C[MASK][MASK]c[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]OC[MASK][MASK]2)[MASK]1cc[MASK][MASK][MASK],O=C(NCc1ccc2c(c1)OCCO2)c1ccco1,True
O=C(NCc1cccc(C(F)(F)F)c1)c1cnc(N2CCNCC2)c2nc(-c3ccco3)sc12,[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK]C[MASK][MASK][MASK](F)[MASK])[MASK][MASK][MASK][MASK][MASK][MASK]nc[MASK][MASK][MASK][MASK]C[MASK]CC[MASK][MASK]c[MASK][MASK][MASK][MASK]-[MASK][MASK]ccco3[MASK]sc[MASK]2,Oc1nc(-c2ccc(C(F)(F)F)cc2)c2nc(N3CCOCC3)c2nc(-c3ccco3)sc12,False
O=C(NCc1cccc(Cl)c1)C1CCN([C@@H]2CCN(C(=O)[C@H]3CCCC[C@@H]3c3ccccc3)C2)CC1,[MASK][MASK][MASK][MASK]NC[MASK][MASK][MASK][MASK]c[MASK]([MASK])[MASK]1)C1CCN([MASK]2CC[MASK][MASK][MASK][MASK][MASK][MASK])[C@H][MASK]CCCC[MASK]3c[MASK][MASK]c[MASK]cc3)C2)CC1,O=C(NCc1cccc(F)c1)C1CCN(C2CCN(C(=O)[C@H]3CCCC[C@H]3c3ccccc3)C2)CC1,True
O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccccc12,[MASK][MASK]C([MASK]Cc1[MASK]cc[MASK]c1)C([MASK]O)c1[MASK][nH]c2ccccc12,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccccc12,True
O=C(NCc1ccccc1)C(c1ccsc1)n1ccnc1,O[MASK][MASK][MASK]NC[MASK]1cccc[MASK][MASK])[MASK][MASK][MASK]1[MASK]c[MASK]c[MASK][MASK][MASK][MASK][MASK]cnc[MASK],O=C(NCc1ccccc1)NCc1cccc1-n1ccnc1,False
O=C(NCc1ccccc1)Nc1sc2c(c1C(=O)NCc1nc3c(c(=O)[nH]1)CCCCC3)CCCCC2,[MASK]=[MASK](NCc[MASK]c[MASK][MASK][MASK]c1[MASK][MASK][MASK][MASK]sc2[MASK][MASK][MASK][MASK]C[MASK]=[MASK][MASK][MASK][MASK]c1nc3c[MASK]c[MASK][MASK]O[MASK][nH][MASK])[MASK][MASK][MASK][MASK]C3[MASK]CC[MASK]C[MASK][MASK],O=C(NCc1ccccc1)Nc1sc2c(c1C(=O)CSc1nc3c(c(=O)[nH]1)CCCCC3)CCCCC2,True
O=C(NCc1ccccc1)c1ccc(N2CCN(c3c(F)cccc3F)CC2)cc1,[MASK][MASK][MASK]([MASK]C[MASK]1[MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK]c[MASK]N[MASK][MASK]C[MASK][MASK][MASK][MASK][MASK]([MASK])[MASK][MASK][MASK]c[MASK][MASK][MASK]C[MASK][MASK][MASK][MASK][MASK]1,O=C(NCc1ccccc1)c1ccc(N2CCN(c3c(F)cccc3Cl)CC2)cc1,True
O=C(NCc1ccccc1)c1ccc2c(c1)NC(=O)CO2,[MASK][MASK][MASK][MASK][MASK][MASK]c1[MASK]c[MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK]c2c[MASK][MASK]1[MASK][MASK][MASK][MASK][MASK][MASK][MASK]C[MASK][MASK],O=C(CCc1ccccc1)c1ccc2c(c1)CC(CCCCC2,False
O=C(NCc1ccccc1)c1ccccc1NC(=O)C1CCCN(Cc2ccc3c(c2)OCO3)C1,O[MASK]C([MASK]Cc1cccc[MASK]1)c[MASK]c[MASK]c[MASK]c1NC[MASK]=O)C[MASK][MASK]CCN(Cc[MASK]ccc3c[MASK][MASK]2)[MASK]C[MASK]3)[MASK]1,O=C(NCc1ccccc1)c1ccccc1NC(=O)C1CCCN(Cc2ccc3c(c2)OCO3)C1,True
O=C(NCc1ccccc1)c1nnn2c1Cc1cnn(-c3ccccc3)c1-2,O=[MASK](NCc1[MASK][MASK]c[MASK]c1)c1nn[MASK][MASK]c1[MASK][MASK]1cn[MASK][MASK]-c3ccccc3)c1[MASK]2,O=C(NCc1ccccc1)c1nnc2c1Cc1cnn(-c3ccccc3)c1C2,False
O=C(NCc1ccccc1Cl)c1ccc2nccnc2c1,[MASK][MASK][MASK]([MASK]C[MASK][MASK][MASK][MASK][MASK][MASK][MASK]1Cl)[MASK][MASK][MASK][MASK][MASK][MASK]nc[MASK][MASK][MASK][MASK][MASK][MASK],O=C(NCc1ccccc1Cl)c1ccc2ncccc2c1,True
O=C(NCc1ccccc1F)c1ccoc1COc1ncccc1Cl,O[MASK][MASK](NC[MASK]1c[MASK][MASK][MASK]c[MASK]F)[MASK][MASK]cco[MASK]1CO[MASK][MASK][MASK]c[MASK]c[MASK][MASK]Cl,O=C(NCc1ccccc1F)c1ccoc1COc1ccccc1Cl,True
O=C(NCc1ccccn1)C1CCCN(C(=O)C2CCN(c3ncccn3)CC2)C1,[MASK]=C(N[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]CCN[MASK][MASK][MASK][MASK]O[MASK]C[MASK][MASK]C[MASK][MASK][MASK][MASK]n[MASK][MASK]c[MASK][MASK][MASK]C[MASK]2[MASK][MASK][MASK],O=C(NC1ccccccc1)1CCCN(C(=O)C2CCN(c3ncccn3)CC2)C1,False
O=C(NCc1ccccn1)c1cc2c(s1)-c1ccccc1CC2,O=[MASK](N[MASK]c[MASK][MASK]cccn1[MASK]c[MASK]cc[MASK]c([MASK]1)[MASK]c1ccccc[MASK]CC[MASK],O=C(NCc1ccccn1)c1cc2c(n1)-c1ccccc1CC2,False
O=C(NCc1cccnc1)c1cc2cnc(Nc3ccc(N4CCN(C(=O)N5CCCC5)CC4)cc3)nc2n1[C@H]1CCCC[C@@H]1O,O[MASK]C([MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK][MASK])[MASK]1[MASK][MASK]2[MASK]n[MASK][MASK]N[MASK][MASK][MASK]c[MASK](N[MASK][MASK]C[MASK][MASK][MASK]([MASK][MASK])[MASK][MASK][MASK]CCC5[MASK][MASK]C[MASK])c[MASK][MASK])[MASK][MASK][MASK][MASK][MASK][C@H]1C[MASK][MASK]C[C@@H][MASK]O,O=C(NCc1ccccc1)c1Cc2cnc(Nc3ccc(N4CCC(C(=O)C5CCCC5)CC4)cc3)nc2c1[C@H]1CCCC[C@@H]1O,True
O=C(NCc1cccnc1)c1ccc(Cl)cc1NS(=O)(=O)c1ccc2c(c1)OCCO2,[MASK]=C(N[MASK]c[MASK]c[MASK]cnc[MASK])c[MASK][MASK]c[MASK][MASK]Cl)c[MASK][MASK]NS([MASK][MASK])([MASK]O)c1ccc2c([MASK]1)OCCO[MASK],O=C(NCc1cccnc1)c1ccc(Cl)cc1NS(=O)(=O)c1ccc2c(c1)OCCO2,True
O=C(NCc1cccnc1)c1ccccc1OC1CCN(Cc2ccccc2)CC1,O[MASK][MASK]([MASK]Cc1cccnc1[MASK]c1c[MASK][MASK]c[MASK]1OC1CCN[MASK]Cc2cc[MASK][MASK]c2)CC1,O=C(NCc1cccnc1)c1ccccc1OC1CCN(Cc2ccccc2)CC1,True
O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1C1CCNCC1,[MASK]=[MASK]([MASK][MASK]c[MASK][MASK]ccn[MASK]1[MASK]c[MASK]c[MASK]n(-c[MASK][MASK]cc[MASK][MASK]2[MASK]c[MASK]C[MASK]CC[MASK][MASK]C1,O=C(NCc1cccnc1)c1cnn(-c2ccccc2)c1C1CCCCC1,True
O=C(NCc1ccco1)C1CC1n1nc(-c2cccs2)oc1=O,O=C(NCc[MASK]cc[MASK][MASK]1)C[MASK]C[MASK]1[MASK][MASK]nc[MASK]-c2cc[MASK]s2)o[MASK][MASK]=O,O=C(NCc1ccco1)CCCn1n1nc(-c2cccs2)oc1=O,False
O=C(NCc1ccco1)c1ccc(-n2cc(Cl)cn2)cc1,[MASK]=[MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK]o[MASK])[MASK]1c[MASK][MASK][MASK][MASK][MASK]2cc[MASK]Cl[MASK]c[MASK]2)c[MASK][MASK],O=C(NCc1ccco1)c1ccc(-n2cc(Cl)cn2)cc1,True
O=C(NCc1ccco1)c1cnn2ccc(C(F)(F)F)nc12,[MASK]=[MASK][MASK]NCc[MASK]cc[MASK][MASK][MASK])[MASK][MASK]cn[MASK]2[MASK]cc[MASK][MASK][MASK][MASK])(F[MASK]F)[MASK]c12,O=C(NCc1ccco1)c1cnn2ccc(C(F)(F)F)cc12,True
O=C(NCc1ccco1)c1noc(-c2ccc(N3CCCCC3)c([N+](=O)[O-])c2)n1,O[MASK][MASK](N[MASK][MASK]1cc[MASK]o[MASK])c1n[MASK]c([MASK]c2[MASK]c[MASK]([MASK]3[MASK]C[MASK]CC[MASK])[MASK]([N+](=O)[O-])c[MASK])n1,O=C(NCc1ccco1)c1n[nH]c(-c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)n1,True
O=C(NCc1ccco1)c1sc(-c2ccccc2)nc1-c1ccccc1,[MASK][MASK][MASK]([MASK][MASK][MASK]1[MASK]cco[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK][MASK]-[MASK][MASK][MASK][MASK]ccc1,O=C(NCc1ccco1)c1nc(-c2ccccc2)nc1-c1ccccc1,False
O=C(NCc1cccs1)/C(=C\c1ccco1)NC(=O)c1cc(-c2ccccn2)on1,[MASK][MASK]C(N[MASK]c1cccs1[MASK][MASK][MASK][MASK][MASK]C\c[MASK]c[MASK]c[MASK]1[MASK][MASK]C([MASK]O)c[MASK][MASK]c[MASK]-[MASK]2cccc[MASK][MASK])on[MASK],O=C(NCc1cccs1)/C(=C\c1ccco1)NC(=O)c1cc(-c2ccccc2)on1,True
O=C(NCc1coc(-c2ccc(Cl)cc2Cl)n1)c1cccc(F)c1,[MASK][MASK]C[MASK][MASK]Cc1[MASK]o[MASK][MASK]-[MASK]2[MASK]c[MASK][MASK]Cl[MASK][MASK][MASK][MASK][MASK][MASK][MASK]1)[MASK]1c[MASK][MASK][MASK]([MASK])[MASK][MASK],O=C(NCc1noc(-c2ccc(Cl)cc2Cl)n1)c1cccc(Cl)c1,True
O=C(NCc1csc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)n1)c1ccccc1OC(F)F,O=C([MASK][MASK]c1c[MASK]c(-c2[MASK][MASK][MASK][MASK][MASK](=O)[MASK][MASK][MASK])[MASK]3CCO[MASK]C[MASK])c[MASK][MASK])n1[MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK]O[MASK]([MASK][MASK]F,O=C(CSc1csc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)n1)c1ccccc1OC(F)F,True
